ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Gambia,"Labour force by sex, age and marital status (thousands)",GMB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2018,60.141,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Gambia,"Labour force by sex, age and marital status (thousands)",GMB - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2018,120.589,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1990,482.023,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1990,999.754,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1991,484.358,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1991,921.106,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1992,490.477,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1992,978.833,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1993,502.972,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1993,1000.733,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1994,517.738,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1994,1030.537,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1995,544.001,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1995,1046.164,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1996,573.382,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1996,1083.006,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1997,584.022,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1997,1076.976,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1998,611.047,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1998,1146.489,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1999,657.623,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1999,1159.066,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2000,678.516,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2000,1153.844,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2001,718.186,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2001,1140.378,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2002,704.06,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2002,1188.048,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2003,734.655,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2003,1198.38,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2004,726.279,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2004,1281.047,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2005,760.915,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2005,1261.132,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2006,787.811,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2006,1258.904,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2007,788.366,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2007,1263.109,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2008,785.35,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2008,1275.641,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2009,798.767,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2009,1315.743,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2010,799.74,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2010,1338.739,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2011,811.782,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2011,1308.393,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2012,826.473,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2012,1300.143,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2013,835.173,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2013,1273.829,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2014,849.558,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2014,1270.058,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2015,1498.15,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2015,644.343,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2016,823.613,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2016,1324.053,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2017,816.182,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2017,1310.009,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2018,796.084,,,,Repository: ILO-STATISTICS - Micro data processing
Greece,"Labour force by sex, age and marital status (thousands)",GRC - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2018,1302.205,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,total,2003,1690.549,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single,2003,580.666,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married,2003,631.128,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2003,259.341,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,widowed,2003,94.836,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,divorced,2003,124.578,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2003,800.08,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2003,890.469,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,total,2004,1614.508,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single,2004,503.735,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married,2004,591.35,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2004,252.801,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,widowed,2004,121.55,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,divorced,2004,145.073,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2004,770.358,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2004,844.151,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,total,2010,1965.045,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single,2010,576.285,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married,2010,645.28,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2010,372.849,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,widowed,2010,144.556,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,divorced,2010,226.075,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2010,946.916,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2010,1018.129,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,total,2011,1885.735,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single,2011,674.79,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married,2011,587.507,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2011,251.441,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,widowed,2011,126.377,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,divorced,2011,245.081,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,not_elsewhere_classified,2011,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2011,1046.248,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2011,838.948,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,total,2012,2306.053,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single,2012,741.883,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married,2012,770.016,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2012,373.327,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,widowed,2012,169.743,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,divorced,2012,251.084,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2012,1162.71,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2012,1143.343,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,total,2013,2118.653,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single,2013,736.579,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married,2013,682.317,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2013,305.651,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,widowed,2013,146.422,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,divorced,2013,247.685,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2013,1130.686,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2013,987.968,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,total,2014,2206.465,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single,2014,687.214,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married,2014,739.206,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2014,325.779,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,widowed,2014,164.343,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,divorced,2014,287.876,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,not_elsewhere_classified,2014,,Unreliable,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2014,1139.432,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2014,1064.985,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,total,2015,2150.86,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,single,2015,647.229,,,,Repository: ILO-STATISTICS - Micro data processing
Guatemala,"Labour force by sex, age and marital status (thousands)",GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Sex: Female,Age (Aggregate bands): Total,married,2015,665.406,,,,Repository: ILO-STATISTICS - Micro data processing
